"","Data","startTyg","Bora-Komorowskiego","Bulwary","Dworzec Główny","Klimeckiego","Kopernika","Kotlarska","Mogilska","Monte Cassino","Nowohucka","Smoleńsk","Tyniecka","Wadowicka","Wielicka","temp_max","temp_min","temp_avg","deszcz","snieg","Rodzaj_opadu","Jaki_dzien","Wolne"
"150",2017-04-16,2017-04-10,NA,333,NA,NA,NA,147,226,NA,NA,NA,NA,46,79,11,3.7,6.3,2,0,"d","weekend",TRUE
"151",2017-04-17,2017-04-17,NA,412,NA,NA,NA,173,302,NA,NA,NA,NA,53,134,9.4,2.6,5.5,0,9.1,"s","roboczy",TRUE
"152",2017-04-18,2017-04-17,NA,165,NA,NA,NA,226,360,NA,NA,NA,NA,87,109,5.3,0.5,2.1,0,9.1,"s","roboczy",FALSE
"153",2017-04-19,2017-04-17,NA,272,NA,NA,NA,387,611,NA,NA,NA,NA,135,161,5.1,0.3,2.4,0,3.6,"s","roboczy",FALSE
"154",2017-04-20,2017-04-17,NA,478,NA,NA,NA,610,1030,NA,NA,NA,NA,266,245,4.5,0.9,2.2,0,0,"s","roboczy",FALSE
"155",2017-04-21,2017-04-17,NA,764,NA,NA,NA,822,1295,NA,NA,NA,NA,326,348,9.5,-1.9,4.9,0.5,0,"d","roboczy",FALSE
"156",2017-04-22,2017-04-17,NA,584,NA,NA,NA,387,584,NA,NA,NA,NA,117,174,11,5,6.9,0.6,0,"d","weekend",TRUE
"157",2017-04-23,2017-04-17,NA,492,NA,NA,NA,291,577,NA,NA,NA,NA,134,164,9.3,0.5,4.6,0,0.3,"s","weekend",TRUE
"158",2017-04-24,2017-04-24,NA,1092,NA,NA,NA,1192,1769,NA,NA,NA,NA,362,475,10.7,1.4,5.8,0,0,"s","roboczy",FALSE
"159",2017-04-25,2017-04-24,NA,1391,NA,NA,NA,1446,2200,NA,NA,NA,NA,471,655,19.6,-0.3,10.2,3.4,0,"d","roboczy",FALSE
"160",2017-04-26,2017-04-24,NA,440,NA,NA,NA,614,954,NA,NA,NA,NA,220,249,12,5.3,6.3,8.3,0,"d","roboczy",FALSE
"161",2017-04-27,2017-04-24,NA,258,NA,NA,NA,340,527,NA,NA,NA,NA,131,150,5.8,4.1,4.7,18.5,0,"d","roboczy",FALSE
"162",2017-04-28,2017-04-24,NA,234,NA,NA,NA,300,510,NA,NA,NA,NA,132,145,7.8,4.4,5.5,18.1,0,"d","roboczy",FALSE
"163",2017-04-29,2017-04-24,NA,686,NA,NA,NA,430,625,NA,NA,NA,NA,121,250,10.7,3.6,6.6,0.2,0,"d","weekend",TRUE
"164",2017-04-30,2017-04-24,NA,784,NA,NA,NA,503,677,NA,NA,NA,NA,104,305,12.1,2.1,6.9,0.3,0,"d","weekend",TRUE
"165",2017-05-01,2017-05-01,NA,1932,NA,NA,NA,941,1135,NA,NA,NA,NA,198,552,13.2,1.4,8,0,0,"s","roboczy",TRUE
"166",2017-05-02,2017-05-01,NA,691,NA,NA,NA,533,758,NA,NA,NA,NA,175,312,13.8,4.4,9.4,2.9,0,"d","roboczy",FALSE
"167",2017-05-03,2017-05-01,NA,1494,NA,NA,NA,622,957,NA,NA,NA,NA,144,419,13.2,8.9,10.8,6.4,0,"d","roboczy",TRUE
"168",2017-05-04,2017-05-01,NA,760,NA,NA,NA,775,1163,NA,NA,NA,NA,295,382,14.7,9.8,11.4,4.5,0,"d","roboczy",FALSE
"169",2017-05-05,2017-05-01,NA,1719,NA,NA,NA,1312,1812,NA,NA,NA,NA,411,681,18.3,6.6,12.8,4.8,0,"d","roboczy",FALSE
"170",2017-05-06,2017-05-01,NA,1131,NA,NA,NA,657,1058,NA,NA,NA,NA,211,418,16.1,13,14,1.7,0,"d","weekend",TRUE
"171",2017-05-07,2017-05-01,NA,1900,NA,NA,NA,693,1026,NA,NA,NA,NA,228,416,16.4,11.2,12.7,0.1,0,"d","weekend",TRUE
"172",2017-05-08,2017-05-08,NA,978,NA,NA,NA,985,1593,NA,NA,NA,NA,351,452,14.5,7.6,10,0.1,0,"d","roboczy",FALSE
"173",2017-05-09,2017-05-08,NA,1074,NA,NA,NA,1190,1785,NA,NA,NA,NA,409,539,9.6,2.9,4.8,0,0.2,"s","roboczy",FALSE
"174",2017-05-10,2017-05-08,NA,1203,NA,NA,NA,1268,1920,NA,NA,NA,NA,421,563,10.3,-1.6,4.8,0,0,"s","roboczy",FALSE
"175",2017-05-11,2017-05-08,NA,2838,NA,NA,NA,2106,3031,NA,NA,NA,NA,624,994,20.4,0.7,11.8,0.9,0,"d","roboczy",FALSE
"176",2017-05-12,2017-05-08,NA,966,NA,NA,NA,904,1367,NA,NA,NA,NA,313,458,18,7,12.6,0.7,0,"d","roboczy",FALSE
"177",2017-05-13,2017-05-08,NA,594,NA,NA,NA,460,738,NA,NA,NA,NA,149,186,15.1,12,12.6,0,0,"s","weekend",TRUE
"178",2017-05-14,2017-05-08,NA,4706,NA,NA,NA,1952,2341,NA,NA,NA,NA,440,1063,20,6.7,14.3,0,0,"s","weekend",TRUE
"179",2017-05-15,2017-05-15,NA,2272,NA,NA,NA,2275,3234,NA,NA,NA,NA,698,1024,20.8,6.9,14.7,1.3,0,"d","roboczy",FALSE
"180",2017-05-16,2017-05-15,NA,1794,NA,NA,NA,1732,2673,NA,NA,NA,NA,605,772,17.6,9.9,13.3,4.1,0,"d","roboczy",FALSE
"181",2017-05-17,2017-05-15,NA,3468,NA,NA,NA,3152,4157,NA,NA,NA,NA,909,1264,21.2,7.4,14.6,0,0,"s","roboczy",FALSE
"182",2017-05-18,2017-05-15,NA,3615,NA,NA,NA,3181,4402,NA,NA,NA,NA,1019,1348,23.6,7.6,16.8,0,0,"s","roboczy",FALSE
"183",2017-05-19,2017-05-15,NA,3477,NA,NA,NA,3218,4003,NA,NA,NA,NA,914,1368,26,9.3,18.7,0,0,"s","roboczy",FALSE
"184",2017-05-20,2017-05-15,NA,2413,NA,NA,NA,1493,1919,NA,NA,NA,NA,417,742,23.1,11.3,16.5,0.1,0,"d","weekend",TRUE
"185",2017-05-21,2017-05-15,NA,1553,NA,NA,NA,913,1302,NA,NA,NA,NA,274,462,19.8,11.9,15.1,0,0,"s","weekend",TRUE
"186",2017-05-22,2017-05-22,NA,3073,NA,NA,NA,2991,3997,NA,NA,NA,NA,998,1273,21.9,13.2,16.9,0,0,"s","roboczy",FALSE
"187",2017-05-23,2017-05-22,NA,1984,NA,NA,NA,2292,3137,NA,NA,NA,NA,810,1055,24.1,11.6,16.5,13.6,0,"d","roboczy",FALSE
"188",2017-05-24,2017-05-22,NA,938,NA,NA,NA,1284,1848,NA,NA,NA,NA,467,588,15.8,11.6,12.8,3.9,0,"d","roboczy",FALSE
"189",2017-05-25,2017-05-22,NA,1283,NA,NA,NA,1334,2029,NA,NA,NA,NA,480,552,17.1,9.8,12.8,2,0,"d","roboczy",FALSE
"190",2017-05-26,2017-05-22,NA,2069,NA,NA,NA,2139,3025,NA,NA,NA,NA,741,919,19.5,9.2,14.9,0.5,0,"d","roboczy",FALSE
"191",2017-05-27,2017-05-22,NA,3156,NA,NA,NA,1767,2143,NA,NA,NA,NA,474,928,20.1,8.6,15.5,0,0,"s","weekend",TRUE
"192",2017-05-28,2017-05-22,NA,5172,NA,NA,NA,2446,2775,NA,NA,NA,NA,555,1279,24.7,7.8,17,0,0,"s","weekend",TRUE
"193",2017-05-29,2017-05-29,NA,3602,NA,NA,NA,3376,4430,NA,NA,NA,NA,1121,1510,26.2,10,19.2,0,0,"s","roboczy",FALSE
"194",2017-05-30,2017-05-29,NA,2280,NA,NA,NA,2665,3709,NA,NA,NA,NA,1026,1152,29.9,14.3,21.2,5,0,"d","roboczy",FALSE
"195",2017-05-31,2017-05-29,NA,2764,NA,NA,NA,2829,3651,NA,NA,NA,NA,973,1178,24.5,16.5,19.5,0.1,0,"d","roboczy",FALSE
"196",2017-06-01,2017-05-29,NA,3623,NA,NA,NA,3415,4631,NA,NA,NA,NA,1115,1460,22.2,11.7,17.1,0,0,"s","roboczy",FALSE
"197",2017-06-02,2017-05-29,NA,3494,NA,NA,NA,3263,4399,NA,NA,NA,NA,1041,1333,24.4,6.8,16.7,0,0,"s","roboczy",FALSE
"198",2017-06-03,2017-05-29,NA,4020,NA,NA,NA,2255,2802,NA,NA,NA,NA,593,1115,24.4,8.3,17.3,0,0,"s","weekend",TRUE
"199",2017-06-04,2017-05-29,NA,2961,NA,NA,NA,1513,1905,NA,NA,NA,NA,338,799,28.9,10.6,19.6,7.4,0,"d","weekend",TRUE
"200",2017-06-05,2017-06-05,NA,2552,NA,NA,NA,2835,3894,NA,NA,NA,NA,992,1131,22.7,14.6,18,0,0,"s","roboczy",FALSE
"201",2017-06-06,2017-06-05,NA,2579,NA,NA,NA,3098,4227,NA,NA,NA,NA,1052,1322,28.4,13.6,21.3,6.5,0,"d","roboczy",FALSE
"202",2017-06-07,2017-06-05,NA,2728,NA,NA,NA,3087,4213,NA,NA,NA,NA,1099,1245,26,12.7,16.9,0,0,"s","roboczy",FALSE
"203",2017-06-08,2017-06-05,NA,3125,NA,NA,NA,3460,4522,NA,NA,NA,NA,1024,1553,21.5,10.8,16.1,0,0,"s","roboczy",FALSE
"204",2017-06-09,2017-06-05,NA,3109,NA,NA,NA,3370,4310,NA,NA,NA,NA,1026,1431,24.5,8.2,17.6,0,0,"s","roboczy",FALSE
"205",2017-06-10,2017-06-05,NA,1084,NA,NA,NA,913,1301,NA,NA,NA,NA,379,492,23.3,12.2,15.8,0.3,0,"d","weekend",TRUE
"206",2017-06-11,2017-06-05,NA,4043,NA,NA,NA,2305,2690,NA,NA,NA,NA,522,1096,23.9,10.1,17.5,0,0,"s","weekend",TRUE
"207",2017-06-12,2017-06-12,NA,1963,NA,NA,NA,2450,3391,NA,NA,NA,NA,987,1287,27.3,9.6,19.1,1.3,0,"d","roboczy",FALSE
"208",2017-06-13,2017-06-12,NA,2179,NA,NA,NA,3091,4329,NA,NA,NA,NA,1158,1370,22.2,13.4,17.4,0,0,"s","roboczy",FALSE
"209",2017-06-14,2017-06-12,NA,1931,NA,NA,NA,2610,3686,NA,NA,NA,NA,913,1166,20.1,13.1,15.9,0,0,"s","roboczy",FALSE
"210",2017-06-15,2017-06-12,NA,4658,NA,NA,NA,2363,2662,NA,NA,NA,NA,606,1311,23.2,7.1,16.2,0,0,"s","roboczy",TRUE
"211",2017-06-16,2017-06-12,NA,948,NA,NA,NA,1089,1484,NA,NA,NA,NA,463,628,23.2,9.4,15.8,3.1,0,"d","roboczy",FALSE
"212",2017-06-17,2017-06-12,NA,454,NA,NA,NA,449,661,NA,NA,NA,NA,181,221,16.2,12.2,12.9,1,0,"d","weekend",TRUE
"213",2017-06-18,2017-06-12,NA,2936,NA,NA,NA,1607,2024,NA,NA,NA,NA,447,860,23.1,12.2,17.6,0,0,"s","weekend",TRUE
"214",2017-06-19,2017-06-19,NA,2835,NA,NA,NA,3338,4546,NA,NA,NA,NA,1131,1529,27.1,11.4,19.8,0,0,"s","roboczy",FALSE
"215",2017-06-20,2017-06-19,NA,3559,NA,NA,NA,3749,4995,NA,NA,NA,NA,1005,1572,30,13.5,22.6,0,0,"s","roboczy",FALSE
"216",2017-06-21,2017-06-19,NA,3146,NA,NA,NA,3835,5047,NA,NA,NA,NA,991,1605,26,18,20.9,0,0,"s","roboczy",FALSE
"217",2017-06-22,2017-06-19,NA,3179,NA,NA,NA,3619,4956,NA,NA,NA,NA,1003,1593,27.9,10.3,20.1,1,0,"d","roboczy",FALSE
"218",2017-06-23,2017-06-19,NA,1283,NA,NA,NA,1838,2746,NA,NA,NA,NA,699,790,24.5,16.4,18.8,5.6,0,"d","roboczy",FALSE
"219",2017-06-24,2017-06-19,NA,3032,NA,NA,NA,1858,2827,NA,NA,NA,NA,544,984,26.9,15.5,21.3,0,0,"s","weekend",TRUE
"220",2017-06-25,2017-06-19,NA,3500,NA,NA,NA,2175,2691,NA,NA,NA,NA,537,1013,28.6,13.6,22.1,0,0,"s","weekend",TRUE
"221",2017-06-26,2017-06-26,NA,2088,NA,NA,NA,3346,4422,NA,NA,NA,NA,881,1469,26.5,18.3,21.7,0,0,"s","roboczy",FALSE
"222",2017-06-27,2017-06-26,NA,2941,NA,NA,NA,3738,4737,NA,NA,NA,NA,943,1509,26.1,16.6,21.6,0,0,"s","roboczy",FALSE
"223",2017-06-28,2017-06-26,NA,2130,NA,NA,NA,3370,4325,NA,NA,NA,NA,903,1398,33.2,17.1,25.3,2.8,0,"d","roboczy",FALSE
"224",2017-06-29,2017-06-26,NA,2092,NA,NA,NA,2881,3989,NA,NA,NA,NA,699,1239,29,18,21.5,0.6,0,"d","roboczy",FALSE
"225",2017-06-30,2017-06-26,NA,2272,NA,NA,NA,3222,4130,NA,NA,NA,NA,834,1307,25.3,12.5,20.1,0.4,0,"d","roboczy",FALSE
"226",2017-07-01,2017-06-26,NA,1718,NA,NA,NA,1238,1560,NA,NA,NA,NA,526,627,24.2,14.1,17.9,0,0,"s","weekend",TRUE
"227",2017-07-02,2017-06-26,NA,1239,NA,NA,NA,939,1268,NA,NA,NA,NA,392,468,20.4,13.8,17,1.1,0,"d","weekend",TRUE
"228",2017-07-03,2017-07-03,NA,2664,NA,NA,NA,3146,4117,NA,NA,NA,NA,1122,1385,21.4,13.5,16.7,0,0,"s","roboczy",FALSE
"229",2017-07-04,2017-07-03,NA,3016,NA,NA,NA,3194,4267,NA,NA,NA,NA,981,1410,23.1,8.2,16.2,0,0,"s","roboczy",FALSE
"230",2017-07-05,2017-07-03,NA,2375,NA,NA,NA,2901,3910,NA,NA,NA,NA,952,1320,25.7,9.4,17.5,7.6,0,"d","roboczy",FALSE
"231",2017-07-06,2017-07-03,NA,3139,NA,NA,NA,3113,4247,NA,NA,NA,NA,1092,1337,22.9,12.1,17.2,0,0,"s","roboczy",FALSE
"232",2017-07-07,2017-07-03,NA,1861,NA,NA,NA,2347,3327,NA,NA,NA,NA,921,1063,22.5,8.8,17,1,0,"d","roboczy",FALSE
"233",2017-07-08,2017-07-03,NA,1521,NA,NA,NA,955,1393,NA,NA,NA,NA,496,551,25.3,14.3,19.5,5.1,0,"d","weekend",TRUE
"234",2017-07-09,2017-07-03,NA,4059,NA,NA,NA,2194,2554,NA,NA,NA,NA,571,1062,27.4,11.6,20.5,0,0,"s","weekend",TRUE
"235",2017-07-10,2017-07-10,NA,2430,NA,NA,NA,2771,3689,NA,NA,NA,NA,951,1155,28.1,15.3,21.6,7.5,0,"d","roboczy",FALSE
"236",2017-07-11,2017-07-10,NA,1759,NA,NA,NA,2139,2968,NA,NA,NA,NA,654,906,26.5,17.1,20.1,2.2,0,"d","roboczy",FALSE
"237",2017-07-12,2017-07-10,NA,3388,NA,NA,NA,3589,4607,NA,NA,NA,NA,1026,1455,27,14.1,20.8,2.5,0,"d","roboczy",FALSE
"238",2017-07-13,2017-07-10,NA,1442,NA,NA,NA,1520,2162,NA,NA,NA,NA,599,730,23.8,13.3,15.9,0.3,0,"d","roboczy",FALSE
"239",2017-07-14,2017-07-10,NA,2760,NA,NA,NA,2850,3732,NA,NA,NA,NA,1021,1246,21.5,8.1,15.8,2.5,0,"d","roboczy",FALSE
"240",2017-07-15,2017-07-10,NA,1597,NA,NA,NA,996,1332,NA,NA,NA,NA,355,470,19.7,12.3,15.2,0,0,"s","weekend",TRUE
"241",2017-07-16,2017-07-10,NA,4445,NA,NA,NA,2119,2477,NA,NA,NA,NA,492,1051,23.5,9.2,17,0,0,"s","weekend",TRUE
"242",2017-07-17,2017-07-17,NA,2489,NA,NA,NA,2868,3801,NA,NA,NA,NA,1037,1318,24.8,10.9,18.1,0,0,"s","roboczy",FALSE
"243",2017-07-18,2017-07-17,NA,3990,NA,NA,NA,3908,4717,NA,NA,NA,NA,1043,1556,27.7,12.7,20.5,0,0,"s","roboczy",FALSE
"244",2017-07-19,2017-07-17,NA,3686,NA,NA,NA,3738,4555,NA,NA,NA,NA,904,1497,29.8,15.5,22.7,0,0,"s","roboczy",FALSE
"245",2017-07-20,2017-07-17,NA,3790,NA,NA,NA,4182,4567,NA,NA,NA,NA,915,1529,32.4,14.6,23.9,0,0,"s","roboczy",FALSE
"246",2017-07-21,2017-07-17,NA,2074,NA,NA,NA,2435,3026,NA,NA,NA,NA,588,924,25.4,17.8,20,14.2,0,"d","roboczy",FALSE
"247",2017-07-22,2017-07-17,NA,3148,NA,NA,NA,1827,2209,NA,NA,NA,NA,405,885,28.6,14.7,22.1,3.6,0,"d","weekend",TRUE
"248",2017-07-23,2017-07-17,NA,2327,NA,NA,NA,1439,1768,NA,NA,NA,NA,260,682,28.3,17,20.7,1.6,0,"d","weekend",TRUE
"249",2017-07-24,2017-07-24,NA,2706,NA,NA,NA,3104,4031,NA,NA,NA,NA,917,1318,27.2,13.7,20.7,0.8,0,"d","roboczy",FALSE
"250",2017-07-25,2017-07-24,NA,1834,NA,NA,NA,2488,3178,NA,NA,NA,NA,829,1041,23.1,15.7,17.1,0.1,0,"d","roboczy",FALSE
"251",2017-07-26,2017-07-24,NA,3122,NA,NA,NA,3228,4031,NA,NA,NA,NA,1057,1465,20.8,10.1,16.7,0,0,"s","roboczy",FALSE
"252",2017-07-27,2017-07-24,NA,2973,NA,NA,NA,3266,4154,NA,NA,NA,NA,1047,1456,23.3,10.6,16.9,0.3,0,"d","roboczy",FALSE
"253",2017-07-28,2017-07-24,NA,1960,NA,NA,NA,2230,3076,NA,NA,NA,NA,736,1039,24.6,13.2,18.1,0,0,"s","roboczy",FALSE
"254",2017-07-29,2017-07-24,NA,3276,NA,NA,NA,1802,2352,NA,NA,NA,NA,500,912,25.5,12.5,19.1,0,0,"s","weekend",TRUE
"255",2017-07-30,2017-07-24,NA,3353,NA,NA,NA,1888,2049,NA,NA,NA,NA,359,823,31.6,11.9,23,0,0,"s","weekend",TRUE
"256",2017-07-31,2017-07-31,NA,2856,NA,NA,NA,3147,4004,NA,NA,NA,NA,673,1306,32.7,17.3,25.9,0,0,"s","roboczy",FALSE
"257",2017-08-01,2017-07-31,NA,2920,NA,NA,NA,3313,4135,NA,NA,NA,NA,614,1318,35.2,17.5,27,0,0,"s","roboczy",FALSE
"258",2017-08-02,2017-07-31,NA,2860,NA,NA,NA,3070,3883,NA,NA,NA,NA,649,1242,31.6,17.5,24.6,0,0,"s","roboczy",FALSE
"259",2017-08-03,2017-07-31,NA,2563,NA,NA,NA,2940,3810,NA,NA,NA,NA,567,1197,34,16.9,25.6,0,0,"s","roboczy",FALSE
"260",2017-08-04,2017-07-31,NA,2414,NA,NA,NA,2662,3514,NA,NA,NA,NA,556,1147,28.7,17.9,23.9,0,0,"s","roboczy",FALSE
"261",2017-08-05,2017-07-31,NA,2671,NA,NA,NA,1611,1825,NA,NA,NA,NA,297,768,30.5,19.9,24.8,0,0,"s","weekend",TRUE
"262",2017-08-06,2017-07-31,NA,1400,NA,NA,NA,924,1360,NA,NA,NA,NA,175,409,27.5,16.9,18.9,2.4,0,"d","weekend",TRUE
"263",2017-08-07,2017-08-07,NA,2034,NA,NA,NA,2095,2876,NA,NA,NA,NA,693,843,20.6,15.6,16.7,0.1,0,"d","roboczy",FALSE
"264",2017-08-08,2017-08-07,NA,3095,NA,NA,NA,3291,4220,NA,NA,NA,NA,901,1385,25.2,10.3,17.7,0,0,"s","roboczy",FALSE
"265",2017-08-09,2017-08-07,NA,3287,NA,NA,NA,3474,4297,NA,NA,NA,NA,829,1431,31.3,12.8,23,0,0,"s","roboczy",FALSE
"266",2017-08-10,2017-08-07,NA,2659,NA,NA,NA,3018,3900,NA,NA,NA,NA,534,1275,33.6,19.6,26,0,0,"s","roboczy",FALSE
"267",2017-08-11,2017-08-07,NA,2380,NA,NA,NA,2679,3558,NA,NA,NA,NA,484,1178,35.3,18.6,27.2,0.9,0,"d","roboczy",FALSE
"268",2017-08-12,2017-08-07,NA,667,NA,NA,NA,547,855,NA,NA,NA,NA,131,323,30.5,16.5,17.3,9.1,0,"d","weekend",TRUE
"269",2017-08-13,2017-08-07,NA,2577,NA,NA,NA,NA,1673,NA,NA,NA,NA,313,644,21.6,13.9,16.5,0,0,"s","weekend",TRUE
"270",2017-08-14,2017-08-14,NA,2648,NA,NA,NA,1273,2868,NA,NA,NA,NA,639,1072,23.1,12,17.9,0,0,"s","roboczy",FALSE
"271",2017-08-15,2017-08-14,NA,4705,NA,NA,NA,2387,2733,NA,NA,NA,NA,412,1235,26.5,11.9,19.5,0,0,"s","roboczy",TRUE
"272",2017-08-16,2017-08-14,NA,3021,NA,NA,NA,3174,4049,NA,NA,NA,NA,837,1354,29.9,12.9,21.6,0,0,"s","roboczy",FALSE
"273",2017-08-17,2017-08-14,NA,3047,NA,NA,NA,3150,4208,NA,NA,NA,NA,730,1388,27.2,16.8,21.6,0,0,"s","roboczy",FALSE
"274",2017-08-18,2017-08-14,NA,2903,NA,NA,NA,2919,3819,NA,NA,NA,NA,567,1303,31.5,15.3,23.1,0,0,"s","roboczy",FALSE
"275",2017-08-19,2017-08-14,NA,1459,NA,NA,NA,1044,1378,NA,NA,NA,NA,223,515,26.9,15.5,19.5,25.7,0,"d","weekend",TRUE
"276",2017-08-20,2017-08-14,NA,134,NA,NA,NA,NA,253,NA,NA,NA,NA,54,84,17.3,13.7,14.4,23.6,0,"d","weekend",TRUE
"277",2017-08-21,2017-08-21,NA,2208,NA,NA,NA,3111,3310,NA,NA,NA,NA,801,1074,19.6,8.2,14.1,0.2,0,"d","roboczy",FALSE
"278",2017-08-22,2017-08-21,NA,2545,NA,NA,NA,0,3803,NA,NA,NA,NA,849,1288,19.7,10.5,14.6,0.1,0,"d","roboczy",FALSE
"279",2017-08-23,2017-08-21,NA,2290,NA,NA,NA,0,3527,NA,NA,NA,NA,873,1109,18.5,10.9,14,0,0,"s","roboczy",FALSE
"280",2017-08-24,2017-08-21,NA,3404,NA,NA,NA,6142,4173,NA,NA,NA,NA,935,1369,24.3,6.9,16.2,0,0,"s","roboczy",FALSE
"281",2017-08-25,2017-08-21,NA,2742,NA,NA,NA,NA,3781,NA,NA,NA,NA,861,1226,26.4,12.2,19.7,5.3,0,"d","roboczy",FALSE
"282",2017-08-26,2017-08-21,NA,2345,NA,NA,NA,NA,1818,NA,NA,NA,NA,367,632,25.9,15.2,19.9,3.1,0,"d","weekend",TRUE
"283",2017-08-27,2017-08-21,NA,3156,NA,NA,NA,NA,2097,NA,NA,NA,NA,367,843,27.6,16.5,21.3,0,0,"s","weekend",TRUE
"284",2017-08-28,2017-08-28,NA,2583,NA,NA,NA,NA,3924,NA,NA,NA,NA,955,1276,21.2,12.2,16.8,0,0,"s","roboczy",FALSE
"285",2017-08-29,2017-08-28,NA,3408,NA,NA,NA,NA,4558,NA,NA,NA,NA,1050,1488,22.3,9.2,16,0,0,"s","roboczy",FALSE
"286",2017-08-30,2017-08-28,NA,3526,NA,NA,NA,NA,4678,NA,NA,NA,NA,1018,1517,26.6,8.9,18.1,0,0,"s","roboczy",FALSE
"287",2017-08-31,2017-08-28,NA,3712,NA,NA,NA,NA,4588,NA,NA,NA,NA,1083,1495,29.5,10.3,20,0,0,"s","roboczy",FALSE
"288",2017-09-01,2017-08-28,NA,2614,NA,NA,NA,NA,3765,NA,NA,NA,NA,834,1202,25.8,14.5,19.3,8,0,"d","roboczy",FALSE
"289",2017-09-02,2017-08-28,NA,1079,NA,NA,NA,NA,1219,NA,NA,NA,NA,295,235,18.4,12.4,13.4,10.9,0,"d","weekend",TRUE
"290",2017-09-03,2017-08-28,NA,550,NA,NA,NA,NA,673,NA,NA,NA,NA,122,198,15.1,11.6,12.9,1,0,"d","weekend",TRUE
"291",2017-09-04,2017-09-04,NA,1710,NA,NA,NA,NA,2788,NA,NA,NA,NA,664,1090,18.1,11.9,13.5,0,0,"s","roboczy",FALSE
"292",2017-09-05,2017-09-04,NA,965,NA,NA,NA,NA,2069,NA,NA,NA,NA,490,815,15.2,10.9,12.8,4.3,0,"d","roboczy",FALSE
"293",2017-09-06,2017-09-04,NA,1444,NA,NA,NA,NA,2429,NA,NA,NA,NA,574,953,19.9,12.5,15.8,5.9,0,"d","roboczy",FALSE
